,,,-0.002422000000,7.600000000,,,,,-0.002422000000,0.456000000000000
,,,-0.002420000000,7.520000000,,,,,-0.002420000000,0.456000000000000
,,,-0.002418000000,7.600000000,,,,,-0.002418000000,0.456000000000000
,,,-0.002416000000,7.600000000,,,,,-0.002416000000,0.456000000000000
,,,-0.002414000000,7.600000000,,,,,-0.002414000000,0.458000000000000
,,,-0.002412000000,7.600000000,,,,,-0.002412000000,0.456000000000000
,,,-0.002410000000,7.600000000,,,,,-0.002410000000,0.456000000000000
,,,-0.002408000000,7.600000000,,,,,-0.002408000000,0.456000000000000
,,,-0.002406000000,7.600000000,,,,,-0.002406000000,0.458000000000000
,,,-0.002404000000,7.600000000,,,,,-0.002404000000,0.456000000000000
,,,-0.002402000000,7.600000000,,,,,-0.002402000000,0.456000000000000
,,,-0.002400000000,7.600000000,,,,,-0.002400000000,0.456000000000000
,,,-0.002398000000,7.680000000,,,,,-0.002398000000,0.456000000000000
,,,-0.002396000000,7.600000000,,,,,-0.002396000000,0.456000000000000
,,,-0.002394000000,7.520000000,,,,,-0.002394000000,0.460000000000000
,,,-0.002392000000,7.600000000,,,,,-0.002392000000,0.458000000000000
,,,-0.002390000000,7.600000000,,,,,-0.002390000000,0.456000000000000
,,,-0.002388000000,7.520000000,,,,,-0.002388000000,0.458000000000000
,,,-0.002386000000,7.600000000,,,,,-0.002386000000,0.456000000000000
,,,-0.002384000000,7.600000000,,,,,-0.002384000000,0.456000000000000
,,,-0.002382000000,7.600000000,,,,,-0.002382000000,0.456000000000000
,,,-0.002380000000,7.600000000,,,,,-0.002380000000,0.458000000000000
,,,-0.002378000000,7.600000000,,,,,-0.002378000000,0.456000000000000
,,,-0.002376000000,7.600000000,,,,,-0.002376000000,0.460000000000000
,,,-0.002374000000,7.680000000,,,,,-0.002374000000,0.458000000000000
,,,-0.002372000000,7.600000000,,,,,-0.002372000000,0.456000000000000
,,,-0.002370000000,7.600000000,,,,,-0.002370000000,0.460000000000000
,,,-0.002368000000,7.520000000,,,,,-0.002368000000,0.456000000000000
,,,-0.002366000000,7.600000000,,,,,-0.002366000000,0.456000000000000
,,,-0.002364000000,7.600000000,,,,,-0.002364000000,0.458000000000000
,,,-0.002362000000,7.600000000,,,,,-0.002362000000,0.458000000000000
,,,-0.002360000000,7.600000000,,,,,-0.002360000000,0.456000000000000
,,,-0.002358000000,7.600000000,,,,,-0.002358000000,0.458000000000000
,,,-0.002356000000,7.600000000,,,,,-0.002356000000,0.456000000000000
,,,-0.002354000000,7.600000000,,,,,-0.002354000000,0.456000000000000
,,,-0.002352000000,7.600000000,,,,,-0.002352000000,0.456000000000000
,,,-0.002350000000,7.600000000,,,,,-0.002350000000,0.456000000000000
,,,-0.002348000000,7.600000000,,,,,-0.002348000000,0.456000000000000
,,,-0.002346000000,7.600000000,,,,,-0.002346000000,0.460000000000000
,,,-0.002344000000,7.600000000,,,,,-0.002344000000,0.456000000000000
,,,-0.002342000000,7.600000000,,,,,-0.002342000000,0.454000000000000
,,,-0.002340000000,7.600000000,,,,,-0.002340000000,0.460000000000000
,,,-0.002338000000,7.600000000,,,,,-0.002338000000,0.456000000000000
,,,-0.002336000000,7.600000000,,,,,-0.002336000000,0.456000000000000
,,,-0.002334000000,7.600000000,,,,,-0.002334000000,0.458000000000000
,,,-0.002332000000,7.600000000,,,,,-0.002332000000,0.456000000000000
,,,-0.002330000000,7.600000000,,,,,-0.002330000000,0.458000000000000
,,,-0.002328000000,7.600000000,,,,,-0.002328000000,0.458000000000000
,,,-0.002326000000,7.600000000,,,,,-0.002326000000,0.456000000000000
,,,-0.002324000000,7.600000000,,,,,-0.002324000000,0.456000000000000
,,,-0.002322000000,7.600000000,,,,,-0.002322000000,0.458000000000000
,,,-0.002320000000,7.600000000,,,,,-0.002320000000,0.456000000000000
,,,-0.002318000000,7.600000000,,,,,-0.002318000000,0.456000000000000
,,,-0.002316000000,7.520000000,,,,,-0.002316000000,0.456000000000000
,,,-0.002314000000,7.600000000,,,,,-0.002314000000,0.456000000000000
,,,-0.002312000000,7.600000000,,,,,-0.002312000000,0.458000000000000
,,,-0.002310000000,7.600000000,,,,,-0.002310000000,0.458000000000000
,,,-0.002308000000,7.600000000,,,,,-0.002308000000,0.458000000000000
,,,-0.002306000000,7.600000000,,,,,-0.002306000000,0.458000000000000
,,,-0.002304000000,7.600000000,,,,,-0.002304000000,0.456000000000000
,,,-0.002302000000,7.600000000,,,,,-0.002302000000,0.458000000000000
,,,-0.002300000000,7.600000000,,,,,-0.002300000000,0.456000000000000
,,,-0.002298000000,7.600000000,,,,,-0.002298000000,0.456000000000000
,,,-0.002296000000,7.600000000,,,,,-0.002296000000,0.458000000000000
,,,-0.002294000000,7.600000000,,,,,-0.002294000000,0.456000000000000
,,,-0.002292000000,7.600000000,,,,,-0.002292000000,0.456000000000000
,,,-0.002290000000,7.680000000,,,,,-0.002290000000,0.456000000000000
,,,-0.002288000000,7.600000000,,,,,-0.002288000000,0.456000000000000
,,,-0.002286000000,7.520000000,,,,,-0.002286000000,0.456000000000000
,,,-0.002284000000,7.600000000,,,,,-0.002284000000,0.458000000000000
,,,-0.002282000000,7.520000000,,,,,-0.002282000000,0.458000000000000
,,,-0.002280000000,7.600000000,,,,,-0.002280000000,0.456000000000000
,,,-0.002278000000,7.600000000,,,,,-0.002278000000,0.458000000000000
,,,-0.002276000000,7.600000000,,,,,-0.002276000000,0.456000000000000
,,,-0.002274000000,7.600000000,,,,,-0.002274000000,0.456000000000000
,,,-0.002272000000,7.600000000,,,,,-0.002272000000,0.458000000000000
,,,-0.002270000000,7.600000000,,,,,-0.002270000000,0.456000000000000
,,,-0.002268000000,7.600000000,,,,,-0.002268000000,0.456000000000000
,,,-0.002266000000,7.600000000,,,,,-0.002266000000,0.458000000000000
,,,-0.002264000000,7.600000000,,,,,-0.002264000000,0.456000000000000
,,,-0.002262000000,7.600000000,,,,,-0.002262000000,0.456000000000000
,,,-0.002260000000,7.600000000,,,,,-0.002260000000,0.456000000000000
,,,-0.002258000000,7.600000000,,,,,-0.002258000000,0.456000000000000
,,,-0.002256000000,7.600000000,,,,,-0.002256000000,0.454000000000000
,,,-0.002254000000,7.600000000,,,,,-0.002254000000,0.456000000000000
,,,-0.002252000000,7.600000000,,,,,-0.002252000000,0.456000000000000
,,,-0.002250000000,7.600000000,,,,,-0.002250000000,0.456000000000000
,,,-0.002248000000,7.600000000,,,,,-0.002248000000,0.456000000000000
,,,-0.002246000000,7.600000000,,,,,-0.002246000000,0.456000000000000
,,,-0.002244000000,7.600000000,,,,,-0.002244000000,0.460000000000000
,,,-0.002242000000,7.600000000,,,,,-0.002242000000,0.458000000000000
,,,-0.002240000000,7.600000000,,,,,-0.002240000000,0.460000000000000
,,,-0.002238000000,7.520000000,,,,,-0.002238000000,0.456000000000000
,,,-0.002236000000,7.600000000,,,,,-0.002236000000,0.458000000000000
,,,-0.002234000000,7.600000000,,,,,-0.002234000000,0.458000000000000
,,,-0.002232000000,7.600000000,,,,,-0.002232000000,0.456000000000000
,,,-0.002230000000,7.600000000,,,,,-0.002230000000,0.456000000000000
,,,-0.002228000000,7.600000000,,,,,-0.002228000000,0.458000000000000
,,,-0.002226000000,7.520000000,,,,,-0.002226000000,0.458000000000000
,,,-0.002224000000,7.600000000,,,,,-0.002224000000,0.456000000000000
,,,-0.002222000000,7.600000000,,,,,-0.002222000000,0.460000000000000
,,,-0.002220000000,7.520000000,,,,,-0.002220000000,0.456000000000000
,,,-0.002218000000,7.600000000,,,,,-0.002218000000,0.452000000000000
,,,-0.002216000000,7.600000000,,,,,-0.002216000000,0.456000000000000
,,,-0.002214000000,7.600000000,,,,,-0.002214000000,0.456000000000000
,,,-0.002212000000,7.600000000,,,,,-0.002212000000,0.458000000000000
,,,-0.002210000000,7.600000000,,,,,-0.002210000000,0.460000000000000
,,,-0.002208000000,7.600000000,,,,,-0.002208000000,0.458000000000000
,,,-0.002206000000,7.600000000,,,,,-0.002206000000,0.460000000000000
,,,-0.002204000000,7.520000000,,,,,-0.002204000000,0.458000000000000
,,,-0.002202000000,7.600000000,,,,,-0.002202000000,0.458000000000000
,,,-0.002200000000,7.600000000,,,,,-0.002200000000,0.458000000000000
,,,-0.002198000000,7.600000000,,,,,-0.002198000000,0.460000000000000
,,,-0.002196000000,7.600000000,,,,,-0.002196000000,0.458000000000000
,,,-0.002194000000,7.520000000,,,,,-0.002194000000,0.458000000000000
,,,-0.002192000000,7.600000000,,,,,-0.002192000000,0.460000000000000
,,,-0.002190000000,7.600000000,,,,,-0.002190000000,0.456000000000000
,,,-0.002188000000,7.600000000,,,,,-0.002188000000,0.456000000000000
,,,-0.002186000000,7.600000000,,,,,-0.002186000000,0.456000000000000
,,,-0.002184000000,7.600000000,,,,,-0.002184000000,0.456000000000000
,,,-0.002182000000,7.600000000,,,,,-0.002182000000,0.458000000000000
,,,-0.002180000000,7.600000000,,,,,-0.002180000000,0.458000000000000
,,,-0.002178000000,7.600000000,,,,,-0.002178000000,0.458000000000000
,,,-0.002176000000,7.600000000,,,,,-0.002176000000,0.456000000000000
,,,-0.002174000000,7.600000000,,,,,-0.002174000000,0.456000000000000
,,,-0.002172000000,7.600000000,,,,,-0.002172000000,0.456000000000000
,,,-0.002170000000,7.600000000,,,,,-0.002170000000,0.456000000000000
,,,-0.002168000000,7.600000000,,,,,-0.002168000000,0.456000000000000
,,,-0.002166000000,7.600000000,,,,,-0.002166000000,0.460000000000000
,,,-0.002164000000,7.600000000,,,,,-0.002164000000,0.458000000000000
,,,-0.002162000000,7.600000000,,,,,-0.002162000000,0.456000000000000
,,,-0.002160000000,7.520000000,,,,,-0.002160000000,0.460000000000000
,,,-0.002158000000,7.600000000,,,,,-0.002158000000,0.456000000000000
,,,-0.002156000000,7.520000000,,,,,-0.002156000000,0.454000000000000
,,,-0.002154000000,7.600000000,,,,,-0.002154000000,0.456000000000000
,,,-0.002152000000,7.600000000,,,,,-0.002152000000,0.458000000000000
,,,-0.002150000000,7.600000000,,,,,-0.002150000000,0.458000000000000
,,,-0.002148000000,7.600000000,,,,,-0.002148000000,0.458000000000000
,,,-0.002146000000,7.600000000,,,,,-0.002146000000,0.460000000000000
,,,-0.002144000000,7.600000000,,,,,-0.002144000000,0.458000000000000
,,,-0.002142000000,7.600000000,,,,,-0.002142000000,0.456000000000000
,,,-0.002140000000,7.600000000,,,,,-0.002140000000,0.456000000000000
,,,-0.002138000000,7.600000000,,,,,-0.002138000000,0.458000000000000
,,,-0.002136000000,7.600000000,,,,,-0.002136000000,0.456000000000000
,,,-0.002134000000,7.600000000,,,,,-0.002134000000,0.458000000000000
,,,-0.002132000000,7.600000000,,,,,-0.002132000000,0.456000000000000
,,,-0.002130000000,7.600000000,,,,,-0.002130000000,0.458000000000000
,,,-0.002128000000,7.600000000,,,,,-0.002128000000,0.458000000000000
,,,-0.002126000000,7.520000000,,,,,-0.002126000000,0.456000000000000
,,,-0.002124000000,7.600000000,,,,,-0.002124000000,0.456000000000000
,,,-0.002122000000,7.600000000,,,,,-0.002122000000,0.456000000000000
,,,-0.002120000000,7.600000000,,,,,-0.002120000000,0.456000000000000
,,,-0.002118000000,7.600000000,,,,,-0.002118000000,0.458000000000000
,,,-0.002116000000,7.600000000,,,,,-0.002116000000,0.458000000000000
,,,-0.002114000000,7.600000000,,,,,-0.002114000000,0.456000000000000
,,,-0.002112000000,7.600000000,,,,,-0.002112000000,0.456000000000000
,,,-0.002110000000,7.600000000,,,,,-0.002110000000,0.456000000000000
,,,-0.002108000000,7.600000000,,,,,-0.002108000000,0.456000000000000
,,,-0.002106000000,7.600000000,,,,,-0.002106000000,0.456000000000000
,,,-0.002104000000,7.520000000,,,,,-0.002104000000,0.456000000000000
,,,-0.002102000000,7.600000000,,,,,-0.002102000000,0.456000000000000
,,,-0.002100000000,7.600000000,,,,,-0.002100000000,0.456000000000000
,,,-0.002098000000,7.600000000,,,,,-0.002098000000,0.458000000000000
,,,-0.002096000000,7.600000000,,,,,-0.002096000000,0.456000000000000
,,,-0.002094000000,7.600000000,,,,,-0.002094000000,0.456000000000000
,,,-0.002092000000,7.600000000,,,,,-0.002092000000,0.458000000000000
,,,-0.002090000000,7.600000000,,,,,-0.002090000000,0.458000000000000
,,,-0.002088000000,7.600000000,,,,,-0.002088000000,0.456000000000000
,,,-0.002086000000,7.600000000,,,,,-0.002086000000,0.456000000000000
,,,-0.002084000000,7.600000000,,,,,-0.002084000000,0.460000000000000
,,,-0.002082000000,7.600000000,,,,,-0.002082000000,0.460000000000000
,,,-0.002080000000,7.600000000,,,,,-0.002080000000,0.458000000000000
,,,-0.002078000000,7.600000000,,,,,-0.002078000000,0.458000000000000
,,,-0.002076000000,7.520000000,,,,,-0.002076000000,0.456000000000000
,,,-0.002074000000,7.600000000,,,,,-0.002074000000,0.456000000000000
,,,-0.002072000000,7.600000000,,,,,-0.002072000000,0.456000000000000
,,,-0.002070000000,7.600000000,,,,,-0.002070000000,0.456000000000000
,,,-0.002068000000,7.600000000,,,,,-0.002068000000,0.460000000000000
,,,-0.002066000000,7.600000000,,,,,-0.002066000000,0.460000000000000
,,,-0.002064000000,7.600000000,,,,,-0.002064000000,0.458000000000000
,,,-0.002062000000,7.600000000,,,,,-0.002062000000,0.458000000000000
,,,-0.002060000000,7.600000000,,,,,-0.002060000000,0.458000000000000
,,,-0.002058000000,7.600000000,,,,,-0.002058000000,0.456000000000000
,,,-0.002056000000,7.600000000,,,,,-0.002056000000,0.460000000000000
,,,-0.002054000000,7.600000000,,,,,-0.002054000000,0.458000000000000
,,,-0.002052000000,7.520000000,,,,,-0.002052000000,0.456000000000000
,,,-0.002050000000,7.600000000,,,,,-0.002050000000,0.460000000000000
,,,-0.002048000000,7.600000000,,,,,-0.002048000000,0.458000000000000
,,,-0.002046000000,7.600000000,,,,,-0.002046000000,0.458000000000000
,,,-0.002044000000,7.600000000,,,,,-0.002044000000,0.460000000000000
,,,-0.002042000000,7.600000000,,,,,-0.002042000000,0.456000000000000
,,,-0.002040000000,7.600000000,,,,,-0.002040000000,0.458000000000000
,,,-0.002038000000,7.600000000,,,,,-0.002038000000,0.460000000000000
,,,-0.002036000000,7.600000000,,,,,-0.002036000000,0.458000000000000
,,,-0.002034000000,7.600000000,,,,,-0.002034000000,0.460000000000000
,,,-0.002032000000,7.600000000,,,,,-0.002032000000,0.458000000000000
,,,-0.002030000000,7.600000000,,,,,-0.002030000000,0.458000000000000
,,,-0.002028000000,7.600000000,,,,,-0.002028000000,0.460000000000000
,,,-0.002026000000,7.600000000,,,,,-0.002026000000,0.460000000000000
,,,-0.002024000000,7.600000000,,,,,-0.002024000000,0.458000000000000
,,,-0.002022000000,7.600000000,,,,,-0.002022000000,0.460000000000000
,,,-0.002020000000,7.600000000,,,,,-0.002020000000,0.458000000000000
,,,-0.002018000000,7.600000000,,,,,-0.002018000000,0.460000000000000
,,,-0.002016000000,7.600000000,,,,,-0.002016000000,0.456000000000000
,,,-0.002014000000,7.600000000,,,,,-0.002014000000,0.460000000000000
,,,-0.002012000000,7.520000000,,,,,-0.002012000000,0.458000000000000
,,,-0.002010000000,7.600000000,,,,,-0.002010000000,0.458000000000000
,,,-0.002008000000,7.600000000,,,,,-0.002008000000,0.458000000000000
,,,-0.002006000000,7.600000000,,,,,-0.002006000000,0.460000000000000
,,,-0.002004000000,7.600000000,,,,,-0.002004000000,0.456000000000000
,,,-0.002002000000,7.520000000,,,,,-0.002002000000,0.458000000000000
,,,-0.002000000000,7.600000000,,,,,-0.002000000000,0.458000000000000
,,,-0.001998000000,7.520000000,,,,,-0.001998000000,0.456000000000000
,,,-0.001996000000,7.600000000,,,,,-0.001996000000,0.456000000000000
,,,-0.001994000000,7.520000000,,,,,-0.001994000000,0.458000000000000
,,,-0.001992000000,7.600000000,,,,,-0.001992000000,0.458000000000000
,,,-0.001990000000,7.520000000,,,,,-0.001990000000,0.454000000000000
,,,-0.001988000000,7.600000000,,,,,-0.001988000000,0.456000000000000
,,,-0.001986000000,7.600000000,,,,,-0.001986000000,0.460000000000000
,,,-0.001984000000,7.600000000,,,,,-0.001984000000,0.456000000000000
,,,-0.001982000000,7.600000000,,,,,-0.001982000000,0.460000000000000
,,,-0.001980000000,7.600000000,,,,,-0.001980000000,0.460000000000000
,,,-0.001978000000,7.600000000,,,,,-0.001978000000,0.458000000000000
,,,-0.001976000000,7.600000000,,,,,-0.001976000000,0.456000000000000
,,,-0.001974000000,7.600000000,,,,,-0.001974000000,0.456000000000000
,,,-0.001972000000,7.600000000,,,,,-0.001972000000,0.458000000000000
,,,-0.001970000000,7.600000000,,,,,-0.001970000000,0.456000000000000
,,,-0.001968000000,7.600000000,,,,,-0.001968000000,0.458000000000000
,,,-0.001966000000,7.600000000,,,,,-0.001966000000,0.456000000000000
,,,-0.001964000000,7.600000000,,,,,-0.001964000000,0.458000000000000
,,,-0.001962000000,7.680000000,,,,,-0.001962000000,0.458000000000000
,,,-0.001960000000,7.600000000,,,,,-0.001960000000,0.456000000000000
,,,-0.001958000000,7.600000000,,,,,-0.001958000000,0.458000000000000
,,,-0.001956000000,7.600000000,,,,,-0.001956000000,0.456000000000000
,,,-0.001954000000,7.600000000,,,,,-0.001954000000,0.456000000000000
,,,-0.001952000000,7.600000000,,,,,-0.001952000000,0.458000000000000
,,,-0.001950000000,7.600000000,,,,,-0.001950000000,0.456000000000000
,,,-0.001948000000,7.520000000,,,,,-0.001948000000,0.456000000000000
,,,-0.001946000000,7.600000000,,,,,-0.001946000000,0.458000000000000
,,,-0.001944000000,7.600000000,,,,,-0.001944000000,0.458000000000000
,,,-0.001942000000,7.600000000,,,,,-0.001942000000,0.456000000000000
,,,-0.001940000000,7.600000000,,,,,-0.001940000000,0.458000000000000
,,,-0.001938000000,7.600000000,,,,,-0.001938000000,0.458000000000000
,,,-0.001936000000,7.600000000,,,,,-0.001936000000,0.458000000000000
,,,-0.001934000000,7.600000000,,,,,-0.001934000000,0.458000000000000
,,,-0.001932000000,7.600000000,,,,,-0.001932000000,0.460000000000000
,,,-0.001930000000,7.600000000,,,,,-0.001930000000,0.460000000000000
,,,-0.001928000000,7.600000000,,,,,-0.001928000000,0.456000000000000
,,,-0.001926000000,7.600000000,,,,,-0.001926000000,0.458000000000000
,,,-0.001924000000,7.600000000,,,,,-0.001924000000,0.460000000000000
,,,-0.001922000000,7.600000000,,,,,-0.001922000000,0.458000000000000
,,,-0.001920000000,7.600000000,,,,,-0.001920000000,0.460000000000000
,,,-0.001918000000,7.520000000,,,,,-0.001918000000,0.458000000000000
,,,-0.001916000000,7.600000000,,,,,-0.001916000000,0.458000000000000
,,,-0.001914000000,7.600000000,,,,,-0.001914000000,0.460000000000000
,,,-0.001912000000,7.600000000,,,,,-0.001912000000,0.460000000000000
,,,-0.001910000000,7.600000000,,,,,-0.001910000000,0.458000000000000
,,,-0.001908000000,7.680000000,,,,,-0.001908000000,0.456000000000000
,,,-0.001906000000,7.600000000,,,,,-0.001906000000,0.458000000000000
,,,-0.001904000000,7.600000000,,,,,-0.001904000000,0.458000000000000
,,,-0.001902000000,7.600000000,,,,,-0.001902000000,0.458000000000000
,,,-0.001900000000,7.600000000,,,,,-0.001900000000,0.456000000000000
,,,-0.001898000000,7.520000000,,,,,-0.001898000000,0.456000000000000
,,,-0.001896000000,7.600000000,,,,,-0.001896000000,0.460000000000000
,,,-0.001894000000,7.600000000,,,,,-0.001894000000,0.456000000000000
,,,-0.001892000000,7.600000000,,,,,-0.001892000000,0.456000000000000
,,,-0.001890000000,7.600000000,,,,,-0.001890000000,0.460000000000000
,,,-0.001888000000,7.600000000,,,,,-0.001888000000,0.456000000000000
,,,-0.001886000000,7.600000000,,,,,-0.001886000000,0.456000000000000
,,,-0.001884000000,7.600000000,,,,,-0.001884000000,0.458000000000000
,,,-0.001882000000,7.600000000,,,,,-0.001882000000,0.456000000000000
,,,-0.001880000000,7.520000000,,,,,-0.001880000000,0.456000000000000
,,,-0.001878000000,7.600000000,,,,,-0.001878000000,0.456000000000000
,,,-0.001876000000,7.600000000,,,,,-0.001876000000,0.456000000000000
,,,-0.001874000000,7.600000000,,,,,-0.001874000000,0.454000000000000
,,,-0.001872000000,7.600000000,,,,,-0.001872000000,0.456000000000000
,,,-0.001870000000,7.520000000,,,,,-0.001870000000,0.458000000000000
,,,-0.001868000000,7.520000000,,,,,-0.001868000000,0.458000000000000
,,,-0.001866000000,7.600000000,,,,,-0.001866000000,0.458000000000000
,,,-0.001864000000,7.600000000,,,,,-0.001864000000,0.456000000000000
,,,-0.001862000000,7.600000000,,,,,-0.001862000000,0.456000000000000
,,,-0.001860000000,7.600000000,,,,,-0.001860000000,0.458000000000000
,,,-0.001858000000,7.600000000,,,,,-0.001858000000,0.458000000000000
,,,-0.001856000000,7.600000000,,,,,-0.001856000000,0.458000000000000
,,,-0.001854000000,7.600000000,,,,,-0.001854000000,0.460000000000000
,,,-0.001852000000,7.600000000,,,,,-0.001852000000,0.458000000000000
,,,-0.001850000000,7.600000000,,,,,-0.001850000000,0.458000000000000
,,,-0.001848000000,7.600000000,,,,,-0.001848000000,0.458000000000000
,,,-0.001846000000,7.600000000,,,,,-0.001846000000,0.458000000000000
,,,-0.001844000000,7.600000000,,,,,-0.001844000000,0.458000000000000
,,,-0.001842000000,7.600000000,,,,,-0.001842000000,0.458000000000000
,,,-0.001840000000,7.600000000,,,,,-0.001840000000,0.460000000000000
,,,-0.001838000000,7.600000000,,,,,-0.001838000000,0.458000000000000
,,,-0.001836000000,7.600000000,,,,,-0.001836000000,0.458000000000000
,,,-0.001834000000,7.600000000,,,,,-0.001834000000,0.458000000000000
,,,-0.001832000000,7.600000000,,,,,-0.001832000000,0.456000000000000
,,,-0.001830000000,7.600000000,,,,,-0.001830000000,0.456000000000000
,,,-0.001828000000,7.600000000,,,,,-0.001828000000,0.456000000000000
,,,-0.001826000000,7.600000000,,,,,-0.001826000000,0.458000000000000
,,,-0.001824000000,7.600000000,,,,,-0.001824000000,0.458000000000000
,,,-0.001822000000,7.600000000,,,,,-0.001822000000,0.460000000000000
,,,-0.001820000000,7.600000000,,,,,-0.001820000000,0.458000000000000
,,,-0.001818000000,7.600000000,,,,,-0.001818000000,0.456000000000000
,,,-0.001816000000,7.600000000,,,,,-0.001816000000,0.456000000000000
,,,-0.001814000000,7.600000000,,,,,-0.001814000000,0.458000000000000
,,,-0.001812000000,7.600000000,,,,,-0.001812000000,0.456000000000000
,,,-0.001810000000,7.600000000,,,,,-0.001810000000,0.458000000000000
,,,-0.001808000000,7.520000000,,,,,-0.001808000000,0.458000000000000
,,,-0.001806000000,7.600000000,,,,,-0.001806000000,0.458000000000000
,,,-0.001804000000,7.600000000,,,,,-0.001804000000,0.458000000000000
,,,-0.001802000000,7.600000000,,,,,-0.001802000000,0.456000000000000
,,,-0.001800000000,7.600000000,,,,,-0.001800000000,0.458000000000000
,,,-0.001798000000,7.600000000,,,,,-0.001798000000,0.458000000000000
,,,-0.001796000000,7.600000000,,,,,-0.001796000000,0.456000000000000
,,,-0.001794000000,7.600000000,,,,,-0.001794000000,0.456000000000000
,,,-0.001792000000,7.600000000,,,,,-0.001792000000,0.458000000000000
,,,-0.001790000000,7.600000000,,,,,-0.001790000000,0.458000000000000
,,,-0.001788000000,7.600000000,,,,,-0.001788000000,0.456000000000000
,,,-0.001786000000,7.600000000,,,,,-0.001786000000,0.458000000000000
,,,-0.001784000000,7.600000000,,,,,-0.001784000000,0.458000000000000
,,,-0.001782000000,7.600000000,,,,,-0.001782000000,0.456000000000000
,,,-0.001780000000,7.600000000,,,,,-0.001780000000,0.458000000000000
,,,-0.001778000000,7.680000000,,,,,-0.001778000000,0.460000000000000
,,,-0.001776000000,7.600000000,,,,,-0.001776000000,0.460000000000000
,,,-0.001774000000,7.600000000,,,,,-0.001774000000,0.458000000000000
,,,-0.001772000000,7.600000000,,,,,-0.001772000000,0.458000000000000
,,,-0.001770000000,7.600000000,,,,,-0.001770000000,0.458000000000000
,,,-0.001768000000,7.520000000,,,,,-0.001768000000,0.458000000000000
,,,-0.001766000000,7.600000000,,,,,-0.001766000000,0.458000000000000
,,,-0.001764000000,7.600000000,,,,,-0.001764000000,0.458000000000000
,,,-0.001762000000,7.600000000,,,,,-0.001762000000,0.456000000000000
