,,,196.00000978E-3,-6.31999969,,,,,196.00000978E-3,171.99999094E-3,
,,,198.00001383E-3,-6.31999969,,,,,198.00001383E-3,171.99999094E-3,
,,,200.00000298E-3,-6.31999969,,,,,200.00000298E-3,163.99998963E-3,
,,,202.00000703E-3,-6.31999969,,,,,202.00000703E-3,163.99998963E-3,
,,,204.00001109E-3,-6.23999977,,,,,204.00001109E-3,163.99998963E-3,
,,,206.00001514E-3,-6.23999977,,,,,206.00001514E-3,163.99998963E-3,
,,,208.00000429E-3,-6.15999985,,,,,208.00000429E-3,167.99998283E-3,
,,,210.00000834E-3,-6.23999977,,,,,210.00000834E-3,175.99998415E-3,
,,,212.00001240E-3,-6.15999985,,,,,212.00001240E-3,175.99998415E-3,
,,,214.00001645E-3,-6.07999992,,,,,214.00001645E-3,171.99999094E-3,
,,,216.00000560E-3,-17.1199989,,,,,216.00000560E-3,-211.99998260E-3,
,,,218.00000966E-3,-17.1199989,,,,,218.00000966E-3,-211.99998260E-3,
,,,220.00001371E-3,-17.1199989,,,,,220.00001371E-3,-211.99998260E-3,
,,,222.00001776E-3,-17.1199989,,,,,222.00001776E-3,-211.99998260E-3,
,,,224.00000691E-3,-17.1199989,,,,,224.00000691E-3,-211.99998260E-3,
,,,226.00001097E-3,-17.1199989,,,,,226.00001097E-3,-211.99998260E-3,
,,,228.00001502E-3,-17.1199989,,,,,228.00001502E-3,-211.99998260E-3,
,,,230.00000417E-3,-17.1199989,,,,,230.00000417E-3,-211.99998260E-3,
,,,232.00000823E-3,-17.1199989,,,,,232.00000823E-3,-211.99998260E-3,
,,,234.00001228E-3,-17.1199989,,,,,234.00001228E-3,-211.99998260E-3,
,,,236.00001633E-3,-17.1199989,,,,,236.00001633E-3,-211.99998260E-3,
,,,238.00000548E-3,-17.1199989,,,,,238.00000548E-3,-211.99998260E-3,
,,,240.00000954E-3,-17.1199989,,,,,240.00000954E-3,-211.99998260E-3,
,,,242.00001359E-3,-17.1199989,,,,,242.00001359E-3,-211.99998260E-3,
,,,244.00001764E-3,-17.1199989,,,,,244.00001764E-3,-211.99998260E-3,
,,,246.00000679E-3,-17.1199989,,,,,246.00000679E-3,-211.99998260E-3,
,,,248.00001085E-3,-17.1199989,,,,,248.00001085E-3,-211.99998260E-3,
,,,250.00000000E-3,-17.1199989,,,,,250.00000000E-3,-211.99998260E-3,
,,,252.00000405E-3,-17.1199989,,,,,252.00000405E-3,-211.99998260E-3,
,,,254.00000811E-3,-17.1199989,,,,,254.00000811E-3,-211.99998260E-3,
,,,256.00001216E-3,-17.1199989,,,,,256.00001216E-3,-211.99998260E-3,
,,,258.00001621E-3,-17.1199989,,,,,258.00001621E-3,-211.99998260E-3,
,,,260.00002027E-3,-17.1199989,,,,,260.00002027E-3,-211.99998260E-3,
,,,262.00002432E-3,-17.1199989,,,,,262.00002432E-3,-211.99998260E-3,
,,,263.99999857E-3,-17.1199989,,,,,263.99999857E-3,-211.99998260E-3,
